store_id,uptime_last_hour,uptime_last_day_x,uptime_last_week,downtime_last_hour,downtime_last_day_x,downtime_last_week
2990437138119767040,1409.7666666666667,2824.955833333334,2311845.9411111115,0.0,0.0,0.0
2990770805738506193,613.9,0.0,0.0,0.0,376.25,71111.25
2992106207392117849,678.1666666666666,506.0,43102.0,0.0,0.0,0.0
2992239872853231453,497.25000000000006,312.00000000000006,43668.00000000001,0.0,0.0,0.0
2993420808662968179,668.25,0.0,0.0,0.0,420.0,88200.0
2993668851137155800,1436.2666666666667,101.99888888888889,16744.66,0.0,0.0,0.0
2994022963734577033,1416.0,0.0,0.0,0.0,111.9961111111111,21951.428333333333
2994760733762859774,1392.8666666666666,3621.933888888889,4279075.868055556,0.0,0.0,0.0
2996229558505497481,794.1833333333333,165.0,3039.0,0.0,512.25,143734.5
2996368959037923145,624.8166666666667,337.0,65937.0,0.0,0.0,0.0
2996656551497127747,321.0833333333333,0.0,0.0,0.0,126.0,12348.0
2996742730136048004,1401.6166666666666,1175.1833333333334,608744.9666666667,0.0,0.0,0.0
2997579043198108695,960.8,1426.6000000000001,529268.6,0.0,0.0,0.0
2997830785070709293,735.3666666666667,391.0,96379.0,0.0,0.0,0.0
2998638671895927878,483.93333333333334,0.0,0.0,0.0,215.0,24284.0
2999309597184339009,774.5666666666667,370.0,67500.0,0.0,0.0,0.0
2999376585553443335,607.65,160.0,17840.0,0.0,0.0,0.0
2999842805623898389,1046.2333333333333,251.76666666666668,8811.833333333334,0.0,1258.8333333333335,431779.8333333334
3001170168261532194,668.1,106.5,16918.0,0.0,0.0,0.0
3001693339384060516,551.7666666666667,140.0,1960.0,0.0,280.0,45080.0
3002532786277264072,667.9,0.0,0.0,0.0,302.0,56896.0
3002563977790624247,614.55,140.5,2849.0,0.0,329.5,62640.0
3003673475707431400,1387.6833333333334,839.9902777777777,693831.9694444444,0.0,0.0,0.0
3003766864891078589,1409.8,524.9883333333333,115959.55000000002,0.0,0.0,0.0
3004335085266214420,1433.6,379.8333333333333,73111.5,0.0,0.0,0.0
3005981708851415198,1409.4333333333334,2141.965,1517897.2550000001,0.0,601.9902777777779,36455.42833333334
3006009013009553470,671.15,168.0,3528.0,0.0,504.0,102312.0
3007094325006098068,580.0666666666667,294.0,49392.0,0.0,0.0,0.0
3007760278802474355,498.9333333333334,315.00000000000006,52920.00000000001,0.0,0.0,0.0
3007923405636930115,434.18333333333334,75.0,4875.0,0.0,75.0,3000.0
3009081779233633789,773.2333333333333,370.0,67500.0,0.0,0.0,0.0
3010734844991134260,624.7333333333333,402.5,73255.0,0.0,0.0,0.0
3011533055058225563,902.8666666666667,672.0,221088.0,0.0,0.0,0.0
3012065596392503403,1403.6333333333334,728.9916666666667,336970.10888888885,0.0,0.0,0.0
3012960805393813520,736.3,91.0,3185.0,0.0,1729.0,883519.0
3013229031031541242,1387.4833333333333,1069.1933333333334,295917.1583333333,0.0,0.0,0.0
3013469874183962368,723.3833333333333,732.0,199584.0,0.0,0.0,0.0
3013716713811770346,677.6166666666667,0.0,0.0,0.0,390.0,76125.0
3013793481738381100,316.35,77.0,1078.0,0.0,0.0,0.0
3014717572782009115,844.85,406.0,88102.0,0.0,406.0,28420.0
3014888922658676702,793.85,489.9902777777778,209225.8486111111,0.0,0.0,0.0
3015238382524703788,662.5833333333334,0.0,0.0,0.0,420.0,88200.0
3016091460815975321,12.533333333333333,1.0,1.0,47.46666666666667,0.0,0.0
3016162291675380698,1396.75,230.68333333333334,51858.6,0.0,0.0,0.0
3016996275443969190,802.3666666666667,280.5,52901.5,0.0,0.0,0.0
3017283017149632871,250.58333333333337,35.0,245.0,0.0,105.0,6615.0
3018657877087500582,788.1666666666666,0.0,0.0,0.0,405.0,80190.0
3018997176483508478,964.75,1210.0000000000002,418033.00000000006,0.0,0.0,0.0
3021933666161488542,914.5333333333333,3003.5,2200542.0,0.0,0.0,0.0
3023580271226120452,706.5333333333333,84.0,19747.199999999997,0.0,0.0,0.0
3027614456208355639,676.6833333333333,0.0,0.0,0.0,377.5,71925.0
3028247204207720375,1414.0833333333333,91.98166666666667,9322.775,0.0,1587.8366666666668,805006.9333333333
3029381557932225338,707.4666666666667,431.25,96503.75,0.0,0.0,0.0
3029748132559126353,1389.7,580.9933333333333,263597.95499999996,0.0,0.0,0.0
3031079282536062642,604.0333333333333,877.0,267960.0,0.0,0.0,0.0
